method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players> = $stack6	0.0000000000	682	1104	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard> = $stack11	0.0000000000	682	1108	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = 0	0.0000000000	682	1105	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = 0	0.0000000000	682	1109	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = l2 + 1	0.0000000000	682	1105	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = l2 + 1	0.0000000000	682	1109	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	return l1	0.0000000000	682	1114	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($stack24, 0, $stack23, 0, $stack22)	0.0000000000	682	1111	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack10 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack11 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack12 = $stack10[$stack11]	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack13 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack14 = $stack12[$stack13]	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack2 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1155	0	5	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack3 = new java.lang.IllegalArgumentException	0.0000000000	682	1156	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack4 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	682	1155	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack5 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1155	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack7 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1155	0	3	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack8 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	682	1155	0	2	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack9 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1155	0	2	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack2 < 0 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	682	1155	0	5	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack4 >= $stack5 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	682	1155	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack7 < 0 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	682	1155	0	3	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack8 < $stack9 goto $stack10 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1155	0	2	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	return $stack14	0.0000000000	682	1158	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	specialinvoke $stack3.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("Place is out of bounds")	0.0000000000	682	1156	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	throw $stack3	0.0000000000	682	1156	0	4	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1132	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack2 = virtualinvoke $stack1.<java.lang.Object: java.lang.Object clone()>()	0.0000000000	682	1132	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack3 = (comp5111.assignment.cut.Subject$GamePlayer[]) $stack2	0.0000000000	682	1132	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	return $stack3	0.0000000000	682	1132	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack3 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1141	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1141	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack5 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1142	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack6 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1143	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack7 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1143	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack8 = l1[l2]	0.0000000000	682	1143	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack9 = $stack6[l2]	0.0000000000	682	1143	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()> ::: 5")]	0.0000000000	682	1142	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	if l2 >= $stack5 goto return l1	0.0000000000	682	1142	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l1 = newmultiarray (comp5111.assignment.cut.Subject$GamePlayer)[$stack4][$stack3]	0.0000000000	682	1141	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l2 = 0	0.0000000000	682	1142	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l2 = l2 + 1	0.0000000000	682	1142	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	return l1	0.0000000000	682	1145	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($stack9, 0, $stack8, 0, $stack7)	0.0000000000	682	1143	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int getSize()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1123	0	15	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int getSize()>	return $stack1	0.0000000000	682	1123	0	15	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack10 = $stack9[l2]	0.0000000000	682	1222	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack13 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1224	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack14 = $stack13[0]	0.0000000000	682	1224	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack15 = virtualinvoke l4.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack14)	0.0000000000	682	1224	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1226	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack17 = $stack16[1]	0.0000000000	682	1226	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack18 = virtualinvoke l4.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack17)	0.0000000000	682	1226	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack19 = l1[1]	0.0000000000	682	1227	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack20 = $stack19 + 1	0.0000000000	682	1227	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack21 = l1[0]	0.0000000000	682	1225	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack22 = $stack21 + 1	0.0000000000	682	1225	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack5 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1220	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack6 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1221	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack9 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1222	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	goto [?= l3 = l3 + 1]	0.0000000000	682	1225	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()> ::: 3")]	0.0000000000	682	1220	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()> ::: 6")]	0.0000000000	682	1221	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	if $stack15 == 0 goto $stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	682	1224	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	if $stack18 == 0 goto l3 = l3 + 1	0.0000000000	682	1226	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	if l2 >= $stack5 goto return l1	0.0000000000	682	1220	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	if l3 >= $stack6 goto l2 = l2 + 1	0.0000000000	682	1221	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	if l4 == null goto l3 = l3 + 1	0.0000000000	682	1223	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l1 = newarray (int)[2]	0.0000000000	682	1219	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l1[0] = $stack22	0.0000000000	682	1225	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l1[1] = $stack20	0.0000000000	682	1227	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l2 = 0	0.0000000000	682	1220	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l2 = l2 + 1	0.0000000000	682	1220	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l3 = 0	0.0000000000	682	1221	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l3 = l3 + 1	0.0000000000	682	1221	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	l4 = $stack10[l3]	0.0000000000	682	1222	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	return l1	0.0000000000	682	1232	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.Object clone()>	$stack1 = virtualinvoke l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>()	0.0000000000	682	1004	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.Object clone()>	return $stack1	0.0000000000	682	1004	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack10 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1170	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack11 = virtualinvoke l1.<java.lang.StringBuilder: java.lang.String toString()>()	0.0000000000	682	1179	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack12 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1171	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	682	1172	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack17 = $stack16[l3]	0.0000000000	682	1172	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack19 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1174	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack20 = $stack19 - 1	0.0000000000	682	1174	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack24 = "."	0.0000000000	682	1173	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack24 = "P"	0.0000000000	682	1173	0	0	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack5 = new java.lang.StringBuilder	0.0000000000	682	1168	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack6 = virtualinvoke l1.<java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>("GameConfiguration (size=")	0.0000000000	682	1169	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack7 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	682	1169	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	$stack8 = virtualinvoke $stack6.<java.lang.StringBuilder: java.lang.StringBuilder append(int)>($stack7)	0.0000000000	682	1169	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()> ::: 12")]	0.0000000000	682	1171	0	1	8	
<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: java.lang.String toString()> ::: 9")]	0.0000000000	682	1170	0	1	8	
