method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack15 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack16 = $stack15[l2]	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack17 = l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack17[l2] = $stack19	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack18 = virtualinvoke $stack16.<java.lang.Object: java.lang.Object clone()>()	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack19 = (comp5111.assignment.cut.Subject$GamePlayer[]) $stack18	0.0000000000	670	1110	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack20 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack21 = l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack22 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack23 = $stack21[l2]	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack24 = $stack20[l2]	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack27 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1106	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack28 = $stack27[l2]	0.0000000000	670	1106	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack29 = l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1106	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack29[l2] = $stack30	0.0000000000	670	1106	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack3 = specialinvoke l0.<java.lang.Object: java.lang.Object clone()>()	0.0000000000	670	1103	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack30 = virtualinvoke $stack28.<comp5111.assignment.cut.Subject$GamePlayer: comp5111.assignment.cut.Subject$GamePlayer clone()>()	0.0000000000	670	1106	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1104	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack5 = virtualinvoke $stack4.<java.lang.Object: java.lang.Object clone()>()	0.0000000000	670	1104	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack6 = (comp5111.assignment.cut.Subject$GamePlayer[]) $stack5	0.0000000000	670	1104	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack7 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack8 = lengthof $stack7	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	$stack9 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1108	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()> ::: 23")]	0.0000000000	670	1109	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()> ::: 8")]	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	if l2 >= $stack12 goto $stack13 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlace centralPlace>	0.0000000000	670	1109	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	if l2 >= $stack8 goto $stack9 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1 = (comp5111.assignment.cut.Subject$GameConfiguration) $stack3	0.0000000000	670	1103	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlace centralPlace> = $stack14	0.0000000000	670	1113	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players> = $stack6	0.0000000000	670	1104	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l1.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard> = $stack11	0.0000000000	670	1108	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = 0	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = 0	0.0000000000	670	1109	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = l2 + 1	0.0000000000	670	1105	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	l2 = l2 + 1	0.0000000000	670	1109	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	return l1	0.0000000000	670	1114	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GameConfiguration clone()>	staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($stack24, 0, $stack23, 0, $stack22)	0.0000000000	670	1111	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack10 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack11 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack12 = $stack10[$stack11]	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack13 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack14 = $stack12[$stack13]	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack2 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack3 = new java.lang.IllegalArgumentException	0.0000000000	670	1156	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack4 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int x()>()	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack5 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack7 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack8 = virtualinvoke l1.<comp5111.assignment.cut.Subject$GamePlace: int y()>()	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	$stack9 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack2 < 0 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack4 >= $stack5 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack7 < 0 goto $stack3 = new java.lang.IllegalArgumentException	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	if $stack8 < $stack9 goto $stack10 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1155	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	return $stack14	0.0000000000	670	1158	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	specialinvoke $stack3.<java.lang.IllegalArgumentException: void <init>(java.lang.String)>("Place is out of bounds")	0.0000000000	670	1156	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer getPlayerAt(comp5111.assignment.cut.Subject$GamePlace)>	throw $stack3	0.0000000000	670	1156	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1132	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack2 = virtualinvoke $stack1.<java.lang.Object: java.lang.Object clone()>()	0.0000000000	670	1132	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	$stack3 = (comp5111.assignment.cut.Subject$GamePlayer[]) $stack2	0.0000000000	670	1132	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] getPlayers()>	return $stack3	0.0000000000	670	1132	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack3 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1141	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack4 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1141	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack5 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1142	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack6 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] initialBoard>	0.0000000000	670	1143	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack7 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1143	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack8 = l1[l2]	0.0000000000	670	1143	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	$stack9 = $stack6[l2]	0.0000000000	670	1143	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	goto [?= staticinvoke <comp5111.assignment.CoverageRuntime: void hit(java.lang.String)>("<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()> ::: 5")]	0.0000000000	670	1142	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	if l2 >= $stack5 goto return l1	0.0000000000	670	1142	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l1 = newmultiarray (comp5111.assignment.cut.Subject$GamePlayer)[$stack4][$stack3]	0.0000000000	670	1141	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l2 = 0	0.0000000000	670	1142	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	l2 = l2 + 1	0.0000000000	670	1142	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	return l1	0.0000000000	670	1145	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[][] getInitialBoard()>	staticinvoke <java.lang.System: void arraycopy(java.lang.Object,int,java.lang.Object,int,int)>($stack9, 0, $stack8, 0, $stack7)	0.0000000000	670	1143	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int getSize()>	$stack1 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: int size>	0.0000000000	670	1123	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int getSize()>	return $stack1	0.0000000000	670	1123	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack10 = $stack9[l2]	0.0000000000	670	1222	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack13 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1224	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack14 = $stack13[0]	0.0000000000	670	1224	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack15 = virtualinvoke l4.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack14)	0.0000000000	670	1224	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack16 = l0.<comp5111.assignment.cut.Subject$GameConfiguration: comp5111.assignment.cut.Subject$GamePlayer[] players>	0.0000000000	670	1226	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack17 = $stack16[1]	0.0000000000	670	1226	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack18 = virtualinvoke l4.<comp5111.assignment.cut.Subject$GamePlayer: boolean equals(java.lang.Object)>($stack17)	0.0000000000	670	1226	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack19 = l1[1]	0.0000000000	670	1227	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack20 = $stack19 + 1	0.0000000000	670	1227	0	0	21	
<comp5111.assignment.cut.Subject$GameConfiguration: int[] countPiecesPerPlayer()>	$stack21 = l1[0]	0.0000000000	670	1225	0	0	21	
